ID,Nombre,Apellido,Fecha de Nacimiento,Género,Dirección,Teléfono,Correo Electrónico,Puesto,Departamento,Fecha de Contratación,Tipo de Contrato,Turno de Trabajo,Supervisor,Estado de Empleo
1709,Michael,Novak,1996-02-18,Femenino,"632 Brown Junctions Suite 015
East Arianaton, TX 60164",615-931-0658,christopher98@example.org,Learning mentor,calidAD,2016-05-15,A tIeMPO ParcIAl,NoctURnO,Tabitha Holder,en lICencIA
1710,Matthew,Kennedy,1969-08-06,Masculino,"16569 Moore Row Apt. 572
Kevinbury, ID 28672",6082539332,antoniomiller@example.com,Broadcast engineer,AdMINIStrAción,2022-11-01,teMPorAL,DIUrnO,David Adams,eN LIcENCia
1711,William,Shaw,1996-12-09,Femenino,"45708 Tyler View Suite 597
North Thomas, TN 95140",204.898.8002x847,michaelcox@example.com,Quarry manager,MANtEnIMIENto,2024-04-20,peRmanENTe,dIUrno,Nancy Hudson,aCTIVO
1712,Michele,Mitchell,1984-07-15,Femenino,"9462 Judith Forest Apt. 733
Daisychester, WI 78600",+1-695-688-6508x6221,hogantony@example.net,"Teacher, early years/pre",mANTeNIMIeNtO,2020-11-04,PermanENTE,RoTATIvo,Kenneth Lewis,rETiRaDO
1713,Mark,Zhang,1976-08-05,Masculino,"1551 Brady Green
Port Caitlyn, VA 23712",+1-679-931-9622x868,gbowen@example.net,Holiday representative,manTEnimieNtO,2016-04-18,a tIeMPO PARciAL,NOCturnO,Douglas Decker,en lIcEnCIa
1714,Jeffrey,Jackson,1997-06-24,Femenino,"998 Jones Village
West Darrellchester, NJ 96654",458.667.4662x099,delgadoevan@example.org,Quantity surveyor,AdMInISTRAcióN,2018-04-03,pErMAnenTe,Diurno,Ricky Wallace,rEtiRAdO
1715,Christina,Livingston,1987-02-21,Masculino,"PSC 1230, Box 5592
APO AP 88220",3512613677,vegadiane@example.net,Immigration officer,lOGÍsticA,2023-07-24,pERmAnenTe,noCtuRno,Tonya Villa,aCTivo
1716,Tiffany,Cooper,1987-10-12,Masculino,"61311 Crawford Road
New Ricky, CA 50913",2248382483,naguilar@example.org,Maintenance engineer,LoGÍstIcA,2015-08-26,A tIEmpo paRCiAL,diURNO,Corey Rodriguez,en lICenciA
1717,Steven,Tucker,1976-09-10,Masculino,"1742 Gordon Fall Suite 392
Lake Stephenchester, PW 20336",274.664.3184,rdaniel@example.com,Pensions consultant,lOGÍSTIcA,2023-03-10,tEMporal,roTAtivO,Erika Landry,EN licENcIa
1718,Eric,George,1970-04-16,Masculino,"PSC 0155, Box 2451
APO AA 07523",001-410-332-0510,sherrywarren@example.com,"Psychotherapist, dance movement",MaNTENimIEntO,2015-11-23,TeMPOral,roTATivO,Russell Rogers DDS,REtiraDO
1719,Eric,Pugh,1999-06-14,Femenino,"1845 Chad Island
Blakemouth, NY 73849",+1-947-702-2004x2838,fmorris@example.org,Government social research officer,manTeNIMIeNTo,2023-02-02,perMaNeNtE,noCTurno,Christopher Kelly,retIRADo
1720,Theresa,Hayes,1985-11-13,Masculino,"69320 Schultz Coves
Greenmouth, TX 17011",001-388-913-3725x086,heidi38@example.com,Associate Professor,prODUCcIóN,2017-09-10,TEMpORaL,nOCTUrNo,Dr. Barbara Lewis,acTIVO
1721,Rebecca,Estrada,2004-08-02,Femenino,"509 Andrew Lane Apt. 287
New Carolchester, ID 34674",753.217.4653x761,joshua19@example.com,Armed forces training and education officer,MaNTENIMiEnTo,2014-09-27,tEmpORaL,RotaTivO,Lee Clark,AcTIvO
1722,Diana,Williams,1998-09-10,Masculino,"84016 Alexander Fort Suite 927
Philipside, TN 94453",+1-565-874-3659x1054,dale13@example.com,Fashion designer,pRoDuCcIón,2019-05-06,PERMAnEnTE,diurNO,Brian Middleton,retiRAdo
1723,Hannah,Fox,1977-11-05,Femenino,"73767 Penny Walk Apt. 605
East Luisview, KS 13056",544-408-3640,scott62@example.net,Medical technical officer,cALiDad,2016-04-13,TEmPOrAL,roTAtivo,Cory Collins,ACTivO
1724,Thomas,Morgan,2001-09-09,Masculino,"5736 Webb Unions Apt. 326
Walkerside, KY 61114",275.617.1961,turnerruben@example.com,"Chemist, analytical",adMIniStRAcIón,2019-12-04,pErMANENTE,nOCturNo,Dawn Leonard,reTiRaDO
1725,Stephanie,Chapman,1959-12-15,Masculino,"331 Steven Village
Barrettton, PA 37047",001-402-537-2315x06527,michaellee@example.com,"Surveyor, building control",PRoduCCión,2024-03-01,peRMANenTe,DIURNo,Marcus Fox,RetIrADo
1726,Anthony,Hammond,1989-05-19,Masculino,"798 Santiago Valleys
New Jennifer, IL 08579",511.965.8352x83711,gonzaleznatalie@example.net,"Therapist, art",lOGÍstiCA,2019-03-12,a TIempo PARCiaL,NOCtuRnO,Amanda Reed,acTIVO
1727,William,Romero,1981-03-21,Masculino,"8533 Thompson Squares Suite 201
Brettton, TN 98535",9546248200,jeromesimpson@example.net,Press photographer,ManTENIMIEntO,2016-01-30,a TieMPO pArcial,rOTATIVo,Nicholas Richards,REtIraDO
1728,Katherine,Petty,1995-03-05,Masculino,"2031 Tyler Stravenue Apt. 000
Port Matthewmouth, MA 83079",988-215-5917x05572,jonesjennifer@example.org,"Administrator, charities/voluntary organisations",LogísTiCA,2017-08-14,a TiEmpo PARCIal,NOCTurno,Edwin Atkinson,rETirADO
1729,Shelley,Anderson,1962-08-05,Femenino,"4173 Kirk Way Apt. 430
Westbury, GU 39443",+1-510-936-7560x969,ilucas@example.com,Social researcher,ADMinIsTraCióN,2020-06-07,PErmaNenTE,noctuRno,Christopher Powell,aCtIVo
1730,Donald,Davis,1974-05-26,Masculino,"00608 Johnson Trail Suite 634
Nguyenside, MO 82208",924.288.9900x477,douglasgarcia@example.net,Camera operator,MAntEniMiENtO,2024-04-03,pERmAnENTE,diurno,Nathaniel Anderson,REtiRAdo
1731,Tina,Orozco,1985-03-22,Femenino,"13854 Ellis Walks Apt. 846
Rebeccamouth, VA 21043",843.647.8974x5642,reginaboyd@example.org,"Presenter, broadcasting",logÍStICa,2016-07-23,pERmanENte,DiUrNO,Melanie Larsen,en LicEncIa
1732,Terri,Gutierrez,1971-12-04,Femenino,"6383 Michael Brook
Corystad, WY 10014",(819)930-8068,tmurray@example.com,Associate Professor,aDMiniSTraCIón,2023-07-14,A tIempo ParciAl,dIuRNO,Sara Hancock,eN LIceNcIA
1733,Maria,Silva,1981-12-03,Femenino,"3379 Lauren Alley
Justinchester, ID 27497",816-757-8512,mark83@example.net,Counselling psychologist,caliDaD,2020-05-30,PerMANENTE,DiURNo,John Clark,eN lIcEncia
1734,Karen,Lara,1964-09-06,Femenino,"64443 Rangel Center Suite 737
New Sharon, AR 81318",298-461-3752x614,peckashley@example.com,Osteopath,caLiDAd,2018-12-26,perManeNTe,RoTAtIVo,Jennifer Jenkins,eN LICENCIa
1735,Nichole,Greer,1977-07-10,Femenino,"2802 Brian Square
Peterfort, RI 37675",+1-842-284-7686,michaelawhite@example.org,Occupational hygienist,LOGísTiCa,2015-09-24,a TIEMPo PArciaL,diURNO,Nicholas Roman,rEtIRado
1736,Juan,Owens,1963-12-12,Masculino,"4440 Shawn Plains Apt. 142
Murphyland, NV 99675",4887716852,jessica83@example.org,Toxicologist,LOgíSTiCa,2016-01-20,TeMPoRAl,dIUrnO,John Castro,rETirado
1737,Jennifer,Wood,2005-08-05,Masculino,"014 Makayla Plains Apt. 754
Gilbertfort, LA 22631",001-892-585-9567x370,kgonzalez@example.org,"Designer, interior/spatial",cALidAd,2016-04-17,A TieMpo PArCIaL,RotATiVo,Joseph Tate,aCTIVO
1738,Terri,Vincent,1990-07-01,Femenino,"033 Roger Falls Apt. 561
East Angelaberg, FL 37386",+1-475-251-5342,phendrix@example.org,Building surveyor,CaLIdAd,2016-08-20,TeMPOraL,DIuRno,Rebecca Patterson,RetiraDO
1739,Christopher,Hawkins,1959-04-16,Femenino,"17268 Cook Lodge Suite 021
New Kevin, ND 45057",272-535-2843x644,patrickmiller@example.com,Pathologist,produCcIóN,2020-02-15,TeMporAl,rotaTiVo,Charlotte Blackburn,REtIrado
1740,Mariah,Green,1994-09-14,Femenino,"07319 Steven Plaza Suite 014
South Eric, GU 13096",704.960.6158x29287,steven91@example.com,Hydrologist,pRODucciÓN,2020-07-20,A TIEMpO paRcial,NOCtuRno,Karen Scott,actIvo
1741,Alyssa,Hill,1998-12-17,Masculino,"PSC 1792, Box 5510
APO AP 76912",992-222-7228x629,zbates@example.org,Armed forces logistics/support/administrative officer,prOdUccIÓn,2018-05-05,temPorAl,ROTATIVo,Stacey Colon,En LiCeNCIA
1742,Kimberly,Flores,1959-01-24,Femenino,"019 Cohen Spur Suite 454
Osbornhaven, MA 00598",+1-627-392-2907x356,nina56@example.net,Newspaper journalist,CAliDaD,2024-02-24,pErmanenTe,DiUrNo,Whitney Knight,aCtiVO
1743,Debra,Lee,1982-05-04,Femenino,"471 James Groves
Warefurt, HI 72486",972-579-8026x5810,lopezdonna@example.org,Operations geologist,LOgÍsTicA,2016-09-24,A tIEMpo paRCiaL,noCtUrNO,Michelle Oconnor,ACtivo
1744,Steve,Short,2004-11-02,Masculino,"1749 Zamora Ford Suite 071
Sarahberg, VA 06922",586.335.7450x14889,josephmichael@example.net,Community arts worker,ProdUCcióN,2018-10-24,a tiEmpO paRCiaL,nOcTUrNo,Jenna Walton,aCTIvo
1745,Robert,Jefferson,1961-04-19,Femenino,"184 Jennifer Valley Apt. 796
Port Jessica, KY 05807",001-888-876-4985x7597,william29@example.org,Television camera operator,proDuCcIón,2018-01-29,TemPorAL,ROtATiVo,Reginald Clarke,aCTivO
1746,Donald,Vargas,1970-11-23,Femenino,"593 Bennett Centers Suite 664
South Scottville, IN 32378",001-833-479-0435x6313,john98@example.net,"Psychotherapist, dance movement",maNtENImIEnTO,2021-03-10,pErmAneNtE,rOTATIVo,Stephanie Patton,aCTiVo
1747,Cynthia,Curtis,1967-03-13,Femenino,"548 Darius Mission
Port Bethport, MT 62853",602-993-8849,phambrandi@example.net,Primary school teacher,prOducCIón,2021-10-24,tempORAL,DIuRNO,Lori Goodman,eN LICencia
1748,Charles,Jackson,1992-09-12,Femenino,"354 Banks Junctions Suite 950
Dustinmouth, AZ 01000",438.542.6403x97694,badams@example.net,"Therapist, drama",maNTenIMiEnTO,2020-12-03,a TiEMpo pARCIal,nOcTUrNO,Dwayne Doyle,RETIrAdO
1749,Audrey,Fletcher,1988-04-04,Masculino,"944 Carlson Spring Suite 148
Sanchezland, GA 20831",001-884-373-6657,mlopez@example.net,Operations geologist,CalidaD,2023-01-03,tempOrAL,diuRNo,Sergio Beck,EN liCenciA
1750,Joseph,White,1971-10-10,Femenino,"87660 Gregory Manors
Moralesmouth, MH 58852",894-715-6805x6573,kingchristopher@example.net,"Therapist, occupational",ADmINisTraCIÓN,2017-05-30,perMaNENTe,RoTaTiVO,Jenny Williamson,AcTIVo
1751,Charles,Hahn,2001-02-24,Masculino,"124 Jessica Stream
Lake Kristenhaven, HI 96188",392.226.4681,corey46@example.net,"Exhibitions officer, museum/gallery",adMiNIStRaCiÓN,2019-05-29,pERmAneNte,nOctuRNO,Courtney Brown,ActIvO
1752,William,Sanders,2004-02-11,Femenino,"Unit 9950 Box 7943
DPO AP 10165",(787)279-7813x9939,hardingjohn@example.net,Logistics and distribution manager,prODucciÓN,2017-09-15,pErMANeNte,NoCtURNo,Justin Cisneros,ReTiraDO
1753,Thomas,Smith,2006-06-30,Masculino,"1995 Breanna Fork Apt. 478
Hoodbury, ME 57261",847-637-8241,wrightcheryl@example.net,"Nurse, learning disability",ManTenIMieNto,2016-05-04,A tiempO PARcial,dIuRno,Donna Lane,EN licEnCIa
1754,Charles,Smith,1990-04-12,Femenino,"424 Lewis Field
Seanton, NJ 54128",(386)367-8084x21972,richardgarrison@example.org,Location manager,LogíSTica,2016-05-25,A tiempo paRcIAl,NOCtUrno,Matthew Lee,actiVo
1755,Elizabeth,Woodward,1959-08-30,Masculino,"97873 Mayer Ramp
Kevinton, ND 02443",(237)448-0370x271,kyle56@example.com,Learning mentor,LoGísTICa,2023-05-13,A TieMpO parCiaL,nOCtuRNo,Patrick Myers,ActIVo
1756,Travis,Willis,2001-05-08,Femenino,"48890 Melissa Alley Suite 831
New Leslie, MP 43426",683-909-7401x39017,juliehunter@example.com,Community arts worker,pRodUCCióN,2018-12-18,perMAnEnTE,ROtATIvo,Shawn Griffith,ReTIraDo
1757,Carmen,Turner,2000-09-14,Femenino,"3821 Janet Creek Apt. 380
Andreamouth, UT 17818",001-752-355-3432,anthony36@example.org,Microbiologist,AdMinIsTrAción,2019-01-11,A tiemPo PArciaL,RoTativo,Alexander Jimenez,aCTiVo
1758,Diana,Martin,1993-04-12,Masculino,"85258 Smith Squares
North Dennis, CO 79035",(344)653-4242,hsmith@example.com,Database administrator,aDmiNIsTRaciÓn,2024-01-01,PErManEnTE,rOTAtIvo,Edward Weaver,En LICencIa
1759,Julia,Nichols,1968-09-23,Femenino,"68120 Thompson Place
Littlechester, LA 56639",6804838295,alison77@example.net,Podiatrist,AdmiNIStraciÓn,2023-03-05,permAnEnte,rOTAtIvo,Amber Smith,RETIRaDo
1760,Karina,Pitts,1961-01-15,Masculino,"Unit 7726 Box 9553
DPO AE 18101",(808)781-9931x781,karen44@example.net,"Production assistant, television",PrOducCIón,2016-04-15,A tIEmpO parCial,rOTAtIVo,Barbara Mooney,REtIrAdo
1761,Jessica,Rowe,1973-12-10,Masculino,"739 Jay Drive Suite 628
Marshallton, DC 43126",9586278551,kayla92@example.com,Medical illustrator,manteNImIentO,2018-11-09,a TiemPO pARciAL,DIUrNo,Sharon Campbell,En lICeNcia
1762,Ryan,Cooper,1981-12-17,Femenino,"101 Mercedes Village Suite 509
North Kenneth, VA 45795",521-755-0534,gonzalezjennifer@example.com,Probation officer,adMiNIsTRación,2016-12-25,tEMpoRAl,dIURno,Amanda Turner,en LiceNcIA
1763,Mark,Thomas,1991-11-24,Femenino,"9192 Lee Lock
Lake Brittanyport, RI 80528",8099552083,emily16@example.org,Art therapist,lOGÍSTica,2016-02-10,PERmAneNtE,ROTatIVo,Amber Jackson,eN lIcEnCiA
1764,Calvin,Martinez,1968-01-11,Femenino,"48941 Joy Rapid
Sellershaven, AS 72508",973.470.3934x1508,jamesolsen@example.com,Pharmacologist,lOGÍStIca,2017-11-02,a TIEMpo ParcIal,NoCTurno,Matthew Wilson,activO
1765,Phillip,Armstrong,1998-04-15,Masculino,"PSC 6373, Box 9579
APO AP 25036",994-613-2261,anna42@example.org,Cytogeneticist,prOduCCióN,2017-06-06,A tIempo paRCIaL,RoTaTivO,Martha Gould,rETirAdO
1766,John,Butler,1986-05-15,Femenino,"33557 Adam Mountains
Port Sandraberg, AL 58466",582-561-9545x089,jessica53@example.com,"Teacher, special educational needs",MaNTEnImienTo,2020-10-19,pERMANENtE,dIuRNO,Eugene Harris,RETIrado
1767,Lori,Burns,1999-08-30,Masculino,"961 Jeffrey Valleys
New Meganstad, WA 61795",+1-624-308-3757x5785,edwardandrews@example.net,Teaching laboratory technician,LogÍsticA,2021-07-15,PERManENTE,DIUrnO,Kristopher Sheppard,En liCENCIA
1768,Richard,Castaneda,1958-08-28,Masculino,"1286 Jennifer Forest Apt. 958
Fowlerside, AR 23667",277.607.5404,smithdiana@example.com,Metallurgist,pRoduCCión,2017-12-20,a tIeMPo PARciaL,ROTaTiVo,Clinton Cardenas,ACTiVO
1769,Lindsey,Hartman,1962-02-22,Masculino,"107 Christina Ports
Kimberlychester, NC 32603",763-299-4339,jmorris@example.net,Land,MAntENiMIenTo,2019-06-16,a tiEMPO pArciAl,roTatIvo,Kurt Miller,ACtiVo
1770,Kristen,Woods,1962-11-22,Masculino,"20479 Laura Turnpike Apt. 196
Lake Jerryville, LA 93384",001-550-834-3467,lanemichael@example.com,Phytotherapist,aDMiNIstracIóN,2015-02-18,peRmAnENTE,rOtATivo,Michele Stone,AcTIVo
1771,Donald,Mason,1979-06-03,Masculino,"92097 Madison Vista Apt. 469
Fisherborough, IL 83665",2054139963,phillip79@example.net,Quantity surveyor,cALIdad,2016-11-25,TEMpOraL,NOcTURNO,Michael Garcia,RetirAdO
1772,Randall,Dunn,1980-02-07,Masculino,"4052 Sandra Mill Apt. 152
Matthewburgh, OR 74989",001-947-747-0542x5144,jessica45@example.com,Bookseller,LOGÍStiCa,2017-01-25,TeMpORaL,NoCTurNO,Drew Huff,en liCencia
1773,Sarah,Barnes,1999-05-12,Masculino,"9691 David Corners
East Theresamouth, IL 31117",(792)742-9909,rbeck@example.com,Public house manager,ManTEnimieNtO,2017-05-02,a TIEMPo paRCiAL,rotaTiVo,Johnny Ware,rETIRADo
1774,Albert,Delgado,1972-01-21,Masculino,"7665 Solis Isle Suite 177
Foleybury, MA 90010",+1-397-307-7610x04181,bsmall@example.com,"Engineer, civil (consulting)",CaLidAD,2016-05-30,PERmaNEntE,diuRnO,Jennifer Vega,En lICeNcIa
1775,Ashley,Jones,1988-04-06,Masculino,"057 Mccoy Forges
Carrietown, MT 67443",+1-373-786-9244,vbrooks@example.com,Early years teacher,MANTENImIEnTO,2020-07-16,a TiEmPo PARCial,RoTaTIvo,John Sutton,RetiRadO
1776,Shawn,Sandoval,1972-04-01,Masculino,"PSC 0367, Box 2729
APO AE 86395",974.636.3978x055,greenapril@example.com,Sports coach,CaLidaD,2016-08-07,tEMPoRAl,rOtaTIvO,Alyssa Sherman,EN LiCEncia
1777,Brandon,James,1974-08-31,Femenino,"9730 Michael Port Apt. 916
East Alexandrashire, MH 60598",+1-840-280-7959x065,oliverholly@example.net,"Engineer, energy",MantenimieNTo,2017-08-15,pErMANeNTe,dIuRno,Daniel Watson,eN lICenciA
1778,Steve,Hopkins,1984-11-04,Femenino,"USCGC Lang
FPO AE 07169",(848)616-8536x42193,villegasjoshua@example.com,"Psychologist, forensic",cAlidAD,2020-01-05,PeRMAnENTE,roTATIVo,Robert Mcintyre,en lIceNcIA
1779,Gabriel,Davis,2002-06-20,Femenino,"8590 Erika Grove
Cookburgh, MP 51857",001-317-541-8315x4771,timothyperez@example.org,"Psychologist, sport and exercise",adMInISTración,2020-05-08,A tIempO paRCIAl,noCTurno,Randall Young,acTiVO
1780,Emily,Woods,1970-11-05,Femenino,"200 Baker Shores
Lake Hollyside, KS 97584",001-577-298-3772x797,oprince@example.org,Chiropractor,caLidAd,2019-02-19,PermANenTe,nOcTurnO,Tonya Soto,en LIcEnciA
1781,Sarah,Mitchell,1971-12-13,Femenino,"20704 Adriana Springs
Allisonfort, OH 88127",001-703-815-9855x857,cwallace@example.net,"Exhibitions officer, museum/gallery",CaliDaD,2024-01-12,TempoRAl,ROTAtIvO,Teresa Massey,aCtIvO
1782,Jeremy,Brown,1959-09-16,Femenino,"374 Young Gateway
Taylorfurt, ID 60021",+1-492-232-2026x8930,scott75@example.org,"Therapist, horticultural",LOgísTICa,2021-11-12,A tieMpo PArCiAL,RotAtiVO,Tammy Norman,EN LICencIA
1783,Nicole,Perkins,2001-10-31,Femenino,"2998 Kline Lane Suite 994
Rodriguezberg, CA 85678",729.831.6379x1507,tiffanywagner@example.org,"Engineer, land",ADMINistraCiÓn,2017-05-09,perMaNeNTe,ROTatiVo,Heidi Hoover,aCTiVo
1784,Mark,Wong,1963-02-04,Masculino,"96059 Laura Cliff Apt. 856
New Bryce, MP 12799",227-354-0455x930,petersonscott@example.com,Materials engineer,PRoducción,2020-07-11,A tieMPO parCiAL,diurno,Thomas Brady,AcTIVO
1785,Michele,Lopez,1992-05-29,Femenino,"9600 Christopher Hill
Deborahtown, ND 07841",573-455-6492,pcastro@example.net,"Administrator, charities/voluntary organisations",mAnteNimiENTo,2021-07-02,PeRManeNtE,RoTaTivO,Nicholas Lawson,retirAdo
1786,Nicole,Williams,1981-05-11,Masculino,"463 Danielle Forge
Teresaville, MA 89873",001-354-467-6818x77410,vanessawood@example.org,Games developer,cALiDAd,2021-06-12,TEmPoRAl,NOctURnO,Christian House,En LIcENcIa
1787,Jane,Johnson,1988-10-27,Femenino,"20012 Amber Dam Suite 982
Jasontown, ME 52760",993.937.9289x754,david95@example.com,Magazine features editor,prOducCIÓN,2014-12-26,a TIEMPo ParCial,nocturnO,Amy Hall,reTIrADo
1788,Jessica,Waters,1959-12-01,Masculino,"494 Lane Points Suite 804
Meghanside, VT 38595",+1-234-360-9072,houstondiane@example.org,Higher education careers adviser,AdMinistRaCIÓN,2015-10-11,peRmANENte,NoctUrno,Bethany Weber,acTIVO
1789,Dustin,Nash,2005-09-21,Femenino,"6141 Martin Hollow
Port David, OH 02098",(514)377-3007,marc53@example.org,Web designer,pROducCIóN,2015-11-16,TeMpoRAl,DiurnO,Mark Alvarez,aCtIvO
1790,John,Smith,1991-06-15,Masculino,"639 Reyes Dam
Sarahfort, MS 68870",(722)945-4337x0814,emorales@example.org,Charity fundraiser,aDMinIstRAcIóN,2018-01-25,a tiEMPo PArCIAl,DIuRNO,Kyle Jackson,ActiVo
1791,Tyrone,Dawson,2004-11-20,Femenino,"136 Scott Cliff
New Catherine, AK 85190",958.927.5489x00836,scottbishop@example.org,"Lighting technician, broadcasting/film/video",ManTENIMIento,2020-06-23,pERmANENte,diURNo,Kenneth Gonzalez,AcTivo
1792,Elizabeth,Trujillo,1958-12-17,Femenino,"Unit 1278 Box 3701
DPO AP 62899",561-908-0574,asmith@example.net,"Engineer, maintenance",MANtENIMIENTo,2016-03-12,A tiEMpo paRciaL,diUrno,Mr. Jason Lamb,acTIVO
1793,Raven,Lopez,1965-09-07,Masculino,"454 Gray Ford
Lake Patrickton, SD 09195",001-884-558-0934x38471,malonejacob@example.com,"Engineer, electrical",aDmIniSTRacióN,2018-11-30,pErManEnTE,noCTuRno,Katherine Frazier,En LICENcIA
1794,Valerie,Smith,1964-02-21,Femenino,"Unit 0117 Box 6635
DPO AE 59510",001-292-952-2378x0250,pkelly@example.net,Production engineer,maNteNImIentO,2020-06-21,TEMPoRal,diURNO,Carl Mcdonald,EN LIceNciA
1795,Marissa,Harmon,1973-04-30,Masculino,"2027 Jacobs Shoals
West Brandonhaven, UT 88958",227-391-9905,ibarrett@example.com,"Chemist, analytical",ProducCIÓN,2020-02-01,PerMANentE,rOtaTIVo,Raymond Smith,reTiraDo
1796,Maria,Lopez,1985-09-13,Femenino,"9390 Roger Meadow
Lake Morgan, IL 32560",(503)971-6104x084,nstewart@example.com,Visual merchandiser,manTEniMIentO,2020-11-24,teMpoRAL,NoCtuRNO,Stacy Gardner,rETIrAdO
1797,Sonya,Walker,1974-04-16,Femenino,"2695 Patricia Row
South Cynthia, DC 45802",+1-596-966-8511x8200,emilymendoza@example.com,"Engineer, building services",pRODUccióN,2014-10-28,a tIempO pArCiaL,NocTURNO,Jonathan Hansen,En lICENcIA
1798,Miranda,Franklin,1961-02-17,Femenino,"1359 Thompson Port Suite 246
Brianstad, DC 99937",7428949889,lori23@example.net,Planning and development surveyor,lOGíSTIca,2016-08-04,tEmporAl,NOctUrno,Christopher Sullivan,RetIrAdo
1799,Elizabeth,Manning,1974-05-23,Femenino,"67652 Peck Springs
New Deborahberg, MI 74307",+1-620-807-1972,laura43@example.org,Futures trader,logísTIca,2018-03-04,A tieMPO PARCiaL,NOCtURNO,Luis Robbins,en LICencia
1800,Andrea,Webster,2004-03-22,Femenino,"8325 Martinez Vista Suite 321
New Emma, IL 66091",751.449.2455x69508,taylorjones@example.com,Advertising account executive,ADmINIstRaCIóN,2017-05-29,PermANeNte,nOctuRno,Lauren Vargas,retiRaDo
1801,David,Brown,1958-08-08,Femenino,"37489 Taylor Crescent
Lake Henry, PW 41000",480.421.3764x484,djohnston@example.org,Legal secretary,manTeNImiENto,2015-09-04,pERmAnEnte,DIURNo,Richard White,rEtiradO
1802,Jeffery,Porter,1992-04-10,Masculino,"062 Sanchez Mill Suite 818
South Ashleybury, MN 97837",573-637-3959,joshuagraves@example.org,Catering manager,AdMINistrACiÓn,2020-09-26,pERManente,dIUrno,Thomas Sharp,rEtiRADO
1803,Chad,Porter,1992-03-04,Masculino,"39156 Parker Greens Apt. 843
New Jacobshire, VT 63645",(543)386-4178,ericaellis@example.net,Sports therapist,pRoDucCIÓn,2022-08-11,A tIeMpO PArCIAL,RotATiVO,Eric Johnson,acTiVO
1804,Richard,Page,1965-12-15,Masculino,"91719 Kristin Motorway Suite 775
Valenzuelaville, LA 19367",982.207.3216x206,sarahlee@example.net,Geochemist,aDmIniSTRACión,2015-02-11,tEmPORaL,noCTuRNo,Tracy Wolfe,En LIcENcIa
1805,Michele,Guerrero,1996-08-31,Femenino,"095 Taylor Extension
Frankview, OK 01983",001-430-342-0387,alyssa13@example.org,Oceanographer,LOgíStiCa,2022-07-10,A TieMpo PaRciAL,NOcTurnO,Karen Booker,ReTIRaDO
1806,Victoria,Moore,2005-09-04,Femenino,"4495 Gregory Mews
Lake Hunterstad, KY 43440",437.439.3289x71099,brockelizabeth@example.org,"Physicist, medical",MANtENImieNTO,2024-03-16,temPORal,DiURno,Derrick Davidson,en licencIA
1807,Miranda,Mcintyre,1971-02-17,Femenino,"58358 Julie Springs
New Mariebury, IL 78039",(299)260-4348,bgrant@example.net,Aeronautical engineer,PRoDuCCión,2020-08-18,tempOrAl,RoTaTivo,Wanda Maldonado,En LicenCiA
1808,Mitchell,Allen,1964-10-12,Femenino,"5968 Flores Inlet Apt. 510
Briggsville, WI 04768",734.321.8626x16534,katherine74@example.net,"Surveyor, building",proDucción,2021-05-31,PermaNENte,dIurno,Nicholas Reeves,ACtIvO
